"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.3753,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.68573,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.19386,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.74482,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.41122,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.16532,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.78069,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.1332,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.99146,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.61768,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.24011,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.00068,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.70358,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.37932,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.05437,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",97.6899,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-06",97.52699,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.51784,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.48869,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.06779,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-10",96.01888,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-11",95.35191,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-12",95.26775,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-01",95.3991,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-02",95.62508,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-03",95.57459,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-04",95.39458,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-05",95.43532,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-06",95.53761,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-07",95.56026,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-08",95.41971,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-09",95.04716,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-10",94.61027,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-11",94.21614,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-12",94.04391,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-01",94.15047,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-02",94.41953,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-03",94.67822,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-04",94.87438,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-05",95.10199,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-06",95.26289,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-07",95.24502,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-08",94.96439,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-09",94.30178,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-10",93.66743,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-11",93.44633,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-12",93.55721,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-01",93.81564,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-02",94.12759,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-03",94.2309,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-04",94.29642,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-05",94.35796,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-06",94.59175,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-07",94.95053,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-08",95.45729,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-09",95.78562,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-10",95.90942,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-11",96.09921,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-12",96.47368,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",96.87076,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.22387,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.46918,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.61852,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.7982,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.95757,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.17625,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.36289,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.62469,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.77654,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.82984,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.08421,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.48569,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.73771,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.85305,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.86135,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.85603,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.88456,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.95377,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0825,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0903,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.95575,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.84914,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.0439,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.2521,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.2213,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.2359,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.2558,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.2261,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.1991,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.2223,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3046,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.4128,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.532,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7194,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.9851,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.1252,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.2268,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.4062,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.6059,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.8617,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.1027,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.2003,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.173,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1906,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.1752,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.0884,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0273,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0276,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.0838,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.129,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.1207,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.0558,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.9192,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.8288,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.8276,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.8727,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.7962,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.6042,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.3917,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.1692,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9738,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.9291,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.0554,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.1319,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.2397,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.3607,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.3916,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.4492,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.5144,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.5167,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.4114,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.1364,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3727,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.77851,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.89556,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.5255,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.9524,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.34168,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.57113,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.59813,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.55489,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.45763,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.65564,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.89378,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.16951,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.75848,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.41132,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.92111,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.0995,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.1192,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.3352,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.4336,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.1491,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.57157,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.22855,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.99852,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.41357,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.21399,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.58248,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.44824,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.42281,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.44154,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.28178,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.88909,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-01",96.8789,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.0117,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-03",97.1162,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-04",97.20845,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.24426,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.23238,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.19875,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.19827,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.14317,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.00872,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-11",96.8885,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-12",96.71794,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-01",96.59998,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-02",96.77023,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.30415,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.15224,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.81141,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.32549,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.8314,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-08",100.2505,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-09",100.6042,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-10",101.0057,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-11",101.3062,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-12",101.515,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-01",101.7044,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-02",101.801,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-03",101.6017,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-04",101.0876,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.6233,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.2393,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-07",99.88986,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-08",99.63271,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-09",99.36152,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-10",99.06343,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-11",98.88473,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-12",98.81277,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-01",98.85472,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-02",98.90411,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-03",98.90424,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-04",98.79885,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-05",98.73734,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-06",98.76937,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-07",98.90641,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-08",99.08967,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-09",99.25848,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-10",99.37237,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-11",99.44775,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-12",99.44389,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-01",99.39307,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-02",99.4043,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-03",99.50888,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-04",99.64906,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-05",99.77894,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-06",99.92959,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.0792,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.208,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.3537,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.4827,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.5502,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.5763,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.5785,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.5453,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.4349,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.2074,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.93573,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.62233,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.26534,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-08",98.96667,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-09",98.67278,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-10",98.26797,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-11",97.86828,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-12",97.40473,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-01",96.81764,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-02",96.31479,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-03",95.9315,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-04",95.62278,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-05",95.4412,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-06",95.43482,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-07",95.62338,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-08",95.79931,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-09",95.9553,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-10",96.10841,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.14405,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.07371,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-01",95.99922,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-02",95.97781,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-03",96.09652,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-04",96.28825,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-05",96.41842,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.50407,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-07",96.58364,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.63135,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.68301,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.78828,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.95908,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-12",97.26964,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-01",97.68575,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-02",97.95953,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.03499,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-04",97.97948,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-05",97.90836,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.83509,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.74232,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.65519,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.52866,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.33472,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.18886,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-12",97.13322,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-01",97.28251,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-02",97.67418,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.53,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.86432,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-05",100.8337,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-06",101.2779,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-07",101.3671,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-08",101.3624,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-09",101.3218,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-10",101.3101,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-11",101.4395,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-12",101.676,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-01",101.9151,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-02",101.951,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-03",101.648,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-04",101.1103,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-05",100.7795,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-06",100.7396,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.843,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-08",100.9556,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-09",101.0586,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.136,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.0715,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-12",100.7769,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-01",100.2561,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.89999,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.63091,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.36171,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.2441,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.30127,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-07",99.48382,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-08",99.6742,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-09",99.89445,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.1363,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.2642,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.2664,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-01",100.1681,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-02",100.0292,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-03",99.73451,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-04",99.25611,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-05",98.90673,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-06",98.79129,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-07",98.82763,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-08",98.90305,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-09",98.83798,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-10",98.78293,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-11",98.62633,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-12",98.64518,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-01",98.69637,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-02",98.7318,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-03",98.66506,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-04",98.68517,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-05",98.74816,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-06",98.7214,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-07",98.77231,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-08",98.94339,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-09",99.1218,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-10",99.01205,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-11",98.67645,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-12",98.21356,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-01",98.01161,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-02",98.02015,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-03",98.09576,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-04",98.28106,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-05",98.40051,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-06",98.34743,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-07",98.25217,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-08",98.14492,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-09",98.07151,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-10",98.09795,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-11",98.09633,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-12",98.04694,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-01",98.10158,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-02",98.16052,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-03",98.10541,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-04",98.13054,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-05",98.14079,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-06",98.15775,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-07",98.1657,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-08",98.17682,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-09",98.24377,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-10",98.40754,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-11",98.54827,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-12",98.79663,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-01",99.02334,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-02",99.16595,
